country,district,site,houseNumber,collectionMethod,total,totalAnopheles,totalOtherMosquitoes,maleAnopheles,anGambiaeUF,anGambiaeF,anGambiaeG,AnGambiaeMale,AnGambiaeFemale,anFunestusUF,anFunestusF,anFunestusG,AnFunestusMale,AnFunestusFemale,anOtherUF,anOtherF,anOtherG,AnOtherMale,AnOtherFemale,CulexUF,CulexF,CulexG,culexMale,culexFemale,AedesUF,AedesF,AedesG,aedesMale,aedesFemale,MansoniaUF,MansoniaF,MansoniaG,mansoniaMale,mansoniaFemale,peopleSlept,irsSprayed,monthsAgo,totalLLIN,llinType,llinBrand,peopleSleptUnderLlin,name,date,site code,health centre,parish,village,coded house number,Latitude,Longitude,House Type,Title of Officer
Uganda,Mayuge,196,1053,Pyrethrum spray Catch (PSC),3,3,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-06-30T16:00:00.000Z,196,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,207,1100,Pyrethrum spray Catch (PSC),8,2,6,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,4,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-06-30T16:00:00.000Z,207,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,208,1104,Pyrethrum spray Catch (PSC),38,3,35,3,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,31,0,0,33,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-06-30T16:00:00.000Z,208,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,209,1108,Pyrethrum spray Catch (PSC),50,3,47,3,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,42,0,0,45,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-06-30T16:00:00.000Z,209,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,210,1112,Pyrethrum spray Catch (PSC),24,3,21,3,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,15,0,0,17,0,2,No,,2,Pyrethroid + PBO,PermaNet 3.0,2,,2024-06-30T16:00:00.000Z,210,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,211,1116,Pyrethrum spray Catch (PSC),17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,17,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-06-30T16:00:00.000Z,211,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,109,706,CDC light Trap (LTC),17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,10,0,0,12,0,4,Yes,6,2,Pyrethroid-only,PermaNet 2.0,4,,2024-06-03T16:00:00.000Z,109,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,110,710,CDC light Trap (LTC),12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,10,0,0,0,0,0,0,2,0,0,2,0,4,Yes,6,2,Pyrethroid-only,PermaNet 2.0,,,2024-06-03T16:00:00.000Z,110,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,111,714,CDC light Trap (LTC),23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,9,0,0,0,0,0,0,14,0,0,14,0,6,Yes,6,2,Pyrethroid-only,PermaNet 2.0,6,,2024-06-03T16:00:00.000Z,111,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,114,726,CDC light Trap (LTC),3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,6,Yes,6,2,Pyrethroid-only,PermaNet 3.0,4,,2024-06-03T16:00:00.000Z,114,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,115,730,CDC light Trap (LTC),4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,Yes,6,2,Pyrethroid-only,PermaNet 2.0,4,,2024-06-03T16:00:00.000Z,115,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,116,734,CDC light Trap (LTC),8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,4,0,0,4,0,3,Yes,6,2,Pyrethroid + PBO,PermaNet 3.0,3,,2024-06-03T16:00:00.000Z,116,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,127,778,CDC light Trap (LTC),3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,3,Yes,8,1,Pyrethroid + PBO,OLYSET Plus,3,,2024-06-03T16:00:00.000Z,127,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,128,782,CDC light Trap (LTC),1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Yes,8,1,Pyrethroid-only,OLYSET Net,3,,2024-06-03T16:00:00.000Z,128,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,132,799,CDC light Trap (LTC),3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Yes,6,1,Royal guard,Royal guard,1,,2024-06-03T16:00:00.000Z,132,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,133,801,CDC light Trap (LTC),3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,Yes,6,1,Royal guard,Royal guard,3,,2024-06-03T16:00:00.000Z,133,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,135,809,CDC light Trap (LTC),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Yes,6,1,Royal guard,Royal guard,,,2024-06-03T16:00:00.000Z,135,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,136,813,CDC light Trap (LTC),3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,Yes,6,1,Royal guard,Royal guard,2,,2024-06-03T16:00:00.000Z,136,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,150,868,CDC light Trap (LTC),5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,Yes,6,2,Pyrethroid + pyriproxyfen,ROYAL guard,4,,2024-06-03T16:00:00.000Z,150,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,151,872,CDC light Trap (LTC),16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,15,0,0,15,0,3,Yes,6,1,Pyrethroid + pyriproxyfen,ROYAL GARD,3,,2024-06-03T16:00:00.000Z,151,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,157,896,CDC light Trap (LTC),23,15,8,15,7,0,0,10,0,4,0,0,4,0,1,0,0,1,0,4,0,2,8,0,0,0,0,0,0,0,0,0,0,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-06-03T16:00:00.000Z,157,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,158,900,CDC light Trap (LTC),37,25,12,25,8,0,0,11,0,8,0,1,10,0,2,0,0,4,0,2,0,0,7,0,0,0,0,0,0,2,0,0,5,0,7,No,,1,Pyrethroid + PBO,PermaNet 3.0,7,,2024-06-03T16:00:00.000Z,158,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,163,920,CDC light Trap (LTC),43,39,4,39,1,0,2,15,0,10,0,3,23,0,1,0,0,1,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-06-03T16:00:00.000Z,163,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,165,928,CDC light Trap (LTC),44,42,2,42,2,0,2,18,0,3,0,2,22,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-06-03T16:00:00.000Z,165,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,107,698,CDC light Trap (LTC),14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,8,0,0,12,0,2,Yes,6,1,Pyrethroid-only,PermaNet 2.0,2,,2024-06-02T16:00:00.000Z,107,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,108,702,CDC light Trap (LTC),10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,0,5,0,1,Yes,6,1,Pyrethroid-only,PermaNet 2.0,1,,2024-06-02T16:00:00.000Z,108,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,112,718,CDC light Trap (LTC),7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,5,0,0,5,0,2,Yes,6,2,Pyrethroid-only,PermaNet 3.0,2,,2024-06-02T16:00:00.000Z,112,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,113,722,CDC light Trap (LTC),22,1,21,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,10,0,0,15,0,4,Yes,6,1,Pyrethroid + PBO,PermaNet 2.0,3,,2024-06-02T16:00:00.000Z,113,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,129,786,Pyrethrum spray Catch (PSC),3,2,1,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,Yes,8,1,Pyrethroid-only,OLYSET Net,2,,2024-06-02T16:00:00.000Z,129,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,134,805,CDC light Trap (LTC),4,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,Yes,6,1,Royal guard,Royal guard,2,,2024-06-02T16:00:00.000Z,134,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,147,856,CDC light Trap (LTC),83,3,80,3,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,75,0,3,80,0,2,Yes,6,2,Pyrethroid + pyriproxyfen,ROYAL GARD,2,,2024-06-02T16:00:00.000Z,147,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,148,860,CDC light Trap (LTC),178,2,176,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,8,0,1,13,0,0,0,0,0,0,142,0,3,163,0,3,Yes,6,2,Pyrethroid + pyriproxyfen,ROYAL guard,3,,2024-06-02T16:00:00.000Z,148,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,152,876,CDC light Trap (LTC),120,3,117,3,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,5,0,2,8,0,0,0,0,0,0,105,0,0,109,0,3,Yes,4,1,Pyrethroid + pyriproxyfen,ROYALGUARD,3,,2024-06-02T16:00:00.000Z,152,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,153,880,CDC light Trap (LTC),59,2,57,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0,3,0,0,0,0,0,0,50,0,2,54,0,3,Yes,4,2,Pyrethroid + pyriproxyfen,ROYALGUARD,3,,2024-06-02T16:00:00.000Z,153,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,154,884,CDC light Trap (LTC),226,1,225,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,218,0,1,224,0,4,Yes,4,2,Pyrethroid + pyriproxyfen,ROYALGUARD,4,,2024-06-02T16:00:00.000Z,154,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,155,888,CDC light Trap (LTC),104,1,103,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,6,0,0,0,0,0,0,94,0,1,97,0,3,Yes,4,2,Pyrethroid + pyriproxyfen,ROYALGUARD,3,,2024-06-02T16:00:00.000Z,155,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,159,904,CDC light Trap (LTC),21,13,8,13,1,0,0,2,0,5,0,3,11,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,3,0,1,5,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-06-02T16:00:00.000Z,159,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,160,908,CDC light Trap (LTC),10,3,7,3,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,1,0,5,7,0,0,0,0,0,0,0,0,0,0,0,,No,,,Unknown,Unknown,,,2024-06-02T16:00:00.000Z,160,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,161,912,CDC light Trap (LTC),4,2,2,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-06-02T16:00:00.000Z,161,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,162,916,CDC light Trap (LTC),80,72,8,72,20,0,0,21,0,35,0,3,51,0,0,0,0,0,0,4,0,4,8,0,0,0,0,0,0,0,0,0,0,0,4,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-06-02T16:00:00.000Z,162,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,164,924,CDC light Trap (LTC),32,21,11,21,3,0,0,4,0,11,0,0,17,0,0,0,0,0,0,4,0,2,8,0,0,0,0,0,0,2,0,0,3,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-06-02T16:00:00.000Z,164,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,166,932,CDC light Trap (LTC),40,11,29,11,3,0,0,3,0,4,0,2,7,0,1,0,0,1,0,12,0,9,26,0,0,0,0,0,0,2,0,1,3,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-06-02T16:00:00.000Z,166,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,180,988,CDC light Trap (LTC),26,4,22,4,2,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,17,0,0,21,0,6,No,,2,Pyrethroid + PBO,PermaNet 3.0,6,,2024-06-02T16:00:00.000Z,180,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,181,992,CDC light Trap (LTC),56,26,30,26,1,0,0,2,0,19,0,1,23,0,1,0,0,1,0,2,0,1,3,0,0,0,0,0,0,24,0,1,27,0,4,No,,1,Pyrethroid + PBO,PermaNet 3.0,4,,2024-06-02T16:00:00.000Z,181,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,185,1008,CDC light Trap (LTC),12,4,8,4,0,0,0,0,0,2,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,3,No,,5,Pyrethroid + PBO,PermaNet 3.0,3,,2024-06-02T16:00:00.000Z,185,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,202,1079,CDC light Trap (LTC),260,3,257,3,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,2,0,0,5,0,0,0,0,0,0,230,0,3,252,0,,No,,,Unknown,Unknown,,,2024-06-02T16:00:00.000Z,202,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,203,1083,CDC light Trap (LTC),207,1,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,178,0,0,204,0,,No,,,Unknown,Unknown,,,2024-06-02T16:00:00.000Z,203,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,205,1091,CDC light Trap (LTC),317,73,244,73,1,0,0,3,0,3,0,0,5,0,58,0,0,65,0,15,0,0,22,0,0,0,0,0,0,189,0,4,222,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-06-02T16:00:00.000Z,205,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,206,1095,CDC light Trap (LTC),224,68,156,68,1,0,0,3,0,7,0,0,8,0,48,0,0,57,0,6,0,0,13,0,0,0,0,0,0,127,0,1,143,0,4,No,,4,Pyrethroid + PBO,PermaNet 3.0,4,,2024-06-02T16:00:00.000Z,206,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,200,1069,CDC light Trap (LTC),282,58,224,58,0,0,0,0,0,6,0,0,6,0,47,0,0,52,0,12,0,2,23,0,0,0,0,0,0,164,0,5,201,0,,No,,,Unknown,Unknown,,,2024-06-01T16:00:00.000Z,200,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,201,1075,CDC light Trap (LTC),287,52,235,52,0,0,1,1,0,3,0,1,4,0,41,0,1,47,0,10,0,2,26,0,0,0,0,0,0,175,0,5,209,0,,No,,,Unknown,Unknown,,,2024-06-01T16:00:00.000Z,201,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,204,1087,CDC light Trap (LTC),185,22,163,22,1,0,0,1,0,4,0,1,5,0,16,0,0,16,0,11,0,8,19,0,0,0,0,0,0,138,0,1,144,0,,No,,,Unknown,Unknown,,,2024-06-01T16:00:00.000Z,204,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,100,670,Pyrethrum spray Catch (PSC),3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,Yes,6,2,Pyrethroid-only,PermaNet 2.0,4,,2024-06-01T16:00:00.000Z,100,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,101,674,Pyrethrum spray Catch (PSC),4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,Yes,6,1,Pyrethroid-only,PermaNet 2.0,2,,2024-06-01T16:00:00.000Z,101,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,106,694,Pyrethrum spray Catch (PSC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Yes,7,2,Pyrethroid + PBO,PermaNet 3.0,5,,2024-06-01T16:00:00.000Z,106,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,117,738,Pyrethrum spray Catch (PSC),6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,3,Yes,8,3,Pyrethroid-only,OLYSET Net,3,,2024-06-01T16:00:00.000Z,117,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,118,742,Pyrethrum spray Catch (PSC),5,1,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,4,Yes,234,2,Pyrethroid + PBO,OLYSET Net,4,,2024-06-01T16:00:00.000Z,118,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,125,770,Pyrethrum spray Catch (PSC),33,2,31,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,No,,1,Royal guard,Royal guard,3,,2024-06-01T16:00:00.000Z,125,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,126,774,Pyrethrum spray Catch (PSC),30,2,28,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,6,28,0,0,0,0,0,0,0,0,0,0,0,4,Yes,7,1,Royal guard,PermaNet 2.0,2,,2024-06-01T16:00:00.000Z,126,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,140,829,Pyrethrum spray Catch (PSC),6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,3,0,3,Yes,6,2,Pyrethroid + pyriproxyfen,ROYAL GARD,3,,2024-06-01T16:00:00.000Z,140,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,141,833,Pyrethrum spray Catch (PSC),9,3,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,2,Yes,6,1,Pyrethroid + pyriproxyfen,ROYAL GARD,2,,2024-06-01T16:00:00.000Z,141,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,145,848,Pyrethrum spray Catch (PSC),26,12,14,12,0,0,0,0,0,0,0,0,1,0,11,0,0,11,0,1,0,3,4,0,0,0,0,0,0,10,0,0,10,0,2,Yes,4,1,Pyrethroid + pyriproxyfen,ROYALGUARD,2,,2024-06-01T16:00:00.000Z,145,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,146,852,Pyrethrum spray Catch (PSC),9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,8,0,4,Yes,4,2,Pyrethroid + pyriproxyfen,ROYALGUARD,4,,2024-06-01T16:00:00.000Z,146,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,170,948,Pyrethrum spray Catch (PSC),34,34,0,34,0,0,0,12,0,1,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-06-01T16:00:00.000Z,170,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,171,952,Pyrethrum spray Catch (PSC),39,38,1,38,2,0,0,27,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,No,,1,Pyrethroid + PBO,PermaNet 2.0,1,,2024-06-01T16:00:00.000Z,171,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,172,956,Pyrethrum spray Catch (PSC),34,31,3,31,1,0,0,15,0,0,0,5,16,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,No,,4,Pyrethroid + PBO,PermaNet 3.0,3,,2024-06-01T16:00:00.000Z,172,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,176,972,Pyrethrum spray Catch (PSC),40,39,1,39,0,0,2,6,0,2,0,2,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-06-01T16:00:00.000Z,176,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,177,976,CDC light Trap (LTC),79,1,78,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,51,0,4,77,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-06-01T16:00:00.000Z,177,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,178,980,CDC light Trap (LTC),14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-06-01T16:00:00.000Z,178,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,179,984,CDC light Trap (LTC),63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,2,63,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-06-01T16:00:00.000Z,179,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,182,996,CDC light Trap (LTC),35,2,33,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,3,32,0,6,No,,2,Pyrethroid + PBO,PermaNet 3.0,6,,2024-06-01T16:00:00.000Z,182,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,183,1000,CDC light Trap (LTC),45,14,31,14,3,0,0,4,0,4,0,0,4,0,5,0,0,6,0,2,0,1,4,0,0,0,0,0,0,25,0,0,27,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-06-01T16:00:00.000Z,183,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,184,1004,CDC light Trap (LTC),51,9,42,9,1,0,0,2,0,2,0,0,5,0,2,0,0,2,0,3,0,1,5,0,0,0,0,0,0,28,0,1,37,0,5,No,,2,Pyrethroid + PBO,PermaNet 3.0,5,,2024-06-01T16:00:00.000Z,184,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,190,1028,Pyrethrum spray Catch (PSC),3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,No,,,Unknown,Unknown,,,2024-06-01T16:00:00.000Z,190,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,191,1032,Pyrethrum spray Catch (PSC),5,3,2,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,No,,2,Pyrethroid + PBO,PermaNet 3.0,,,2024-06-01T16:00:00.000Z,191,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,193,1040,Pyrethrum spray Catch (PSC),19,12,7,12,1,0,0,2,0,2,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-06-01T16:00:00.000Z,193,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,196,1052,Pyrethrum spray Catch (PSC),2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-06-01T16:00:00.000Z,196,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,197,1056,CDC light Trap (LTC),313,7,306,7,6,0,0,6,0,0,0,0,0,0,1,0,0,1,0,4,0,0,4,0,0,0,0,0,0,294,0,2,302,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-06-01T16:00:00.000Z,197,Malongo Health Centre III,,,,,,,Village Health Team Member
